region_id,name,kind,type,year,quarter,download_mbps,upload_mbps,latency_ms,tile_median_download_mbps,tests,devices,tiles
D-qazakh,Qazakh,district,mobile,2023,3,48.997,13.88,32.16,37.08,44.0,25.0,21
D-quba,Quba,district,mobile,2023,3,46.03,14.086,29.29,35.071,286.0,195.0,148
D-qubadli,Qubadli,district,mobile,2023,3,76.947,16.095,46.64,72.198,45.0,11.0,7
D-qusar,Qusar,district,mobile,2023,3,48.446,12.426,26.54,36.693,178.0,116.0,83
D-saatly,Saatly,district,mobile,2023,3,37.337,11.315,35.25,38.414,56.0,37.0,32
D-sabirabad,Sabirabad,district,mobile,2023,3,29.281,8.795,52.39,29.452,85.0,53.0,44
D-sadarak,Sadarak,district,mobile,2023,3,45.605,12.337,43.65,58.16,23.0,9.0,5
D-salyan,Salyan,district,mobile,2023,3,45.015,13.031,24.56,30.734,126.0,79.0,71
D-samukh,Samukh,district,mobile,2023,3,34.161,11.953,37.49,27.676,67.0,45.0,38
D-shabran,Shabran,district,mobile,2023,3,36.084,11.096,36.74,24.258,35.0,34.0,28
D-shahbuz,Shahbuz,district,mobile,2023,3,35.261,14.672,63.81,27.594,26.0,10.0,10
D-shaki,Shaki,district,mobile,2023,3,38.589,13.825,65.85,16.708,68.0,49.0,43
D-shamakhi,Shamakhi,district,mobile,2023,3,29.699,10.446,31.36,21.588,70.0,46.0,39
D-shamkir,Shamkir,district,mobile,2023,3,56.723,11.409,34.89,28.961,117.0,89.0,71
D-sharur,Sharur,district,mobile,2023,3,29.116,9.5,39.4,16.998,52.0,37.0,30
D-shusha,Shusha,district,mobile,2023,3,206.247,12.937,27.0,99.184,9.0,6.0,3
D-siazan,Siazan,district,mobile,2023,3,47.866,17.26,74.46,46.629,59.0,35.0,31
D-tartar,Tartar,district,mobile,2023,3,36.568,14.148,42.33,32.928,70.0,41.0,36
D-tovuz,Tovuz,district,mobile,2023,3,48.525,16.099,38.15,42.425,65.0,41.0,31
D-ujar,Ujar,district,mobile,2023,3,54.399,13.464,32.55,47.534,38.0,26.0,22
D-yardymli,Yardymli,district,mobile,2023,3,73.064,17.57,21.0,52.212,20.0,17.0,16
D-yevlakh,Yevlakh,district,mobile,2023,3,68.155,21.685,22.28,29.565,25.0,21.0,19
D-zangilan,Zangilan,district,mobile,2023,3,73.802,27.284,44.9,28.944,49.0,21.0,18
D-zaqatala,Zaqatala,district,mobile,2023,3,31.131,9.995,39.36,23.877,110.0,70.0,53
D-zardab,Zardab,district,mobile,2023,3,70.027,17.758,25.82,52.447,11.0,9.0,9
C-baku,Baku,city,mobile,2023,4,57.88,20.363,29.85,42.578,8830.0,5698.0,1641
C-ganja,Ganja,city,mobile,2023,4,60.484,20.826,29.4,57.466,358.0,260.0,89
C-khankendi,Khankendi,city,mobile,2023,4,45.528,25.148,90.0,51.241,5.0,5.0,3
C-lankaran,Lankaran,city,mobile,2023,4,45.042,15.665,29.35,45.034,106.0,73.0,32
C-mingachevir,Mingachevir,city,mobile,2023,4,65.8,18.835,53.36,58.365,55.0,47.0,29
C-nakhchivan,Nakhchivan,city,mobile,2023,4,42.874,14.122,31.12,37.8,195.0,118.0,50
C-shaki,Shaki,city,mobile,2023,4,48.98,19.682,31.15,42.757,132.0,70.0,29
C-shirvan,Shirvan,city,mobile,2023,4,39.277,12.013,38.78,35.751,69.0,44.0,21
C-shusha,Shusha,city,mobile,2023,4,5.237,8.247,19.0,5.237,1.0,1.0,1
C-sumqayit,Sumqayit,city,mobile,2023,4,46.506,16.882,33.69,39.662,412.0,304.0,120
C-yevlakh,Yevlakh,city,mobile,2023,4,36.444,11.248,37.32,48.665,22.0,18.0,15
D-absheron,Absheron,district,mobile,2023,4,45.252,13.903,32.57,38.899,666.0,440.0,211
D-agdam,Agdam,district,mobile,2023,4,26.385,8.894,39.18,14.226,51.0,27.0,21
D-agdash,Agdash,district,mobile,2023,4,55.595,15.398,31.72,33.126,50.0,42.0,34
D-aghjabadi,Aghjabadi,district,mobile,2023,4,57.482,15.47,27.15,29.48,52.0,36.0,31
D-agstafa,Agstafa,district,mobile,2023,4,40.959,17.569,56.36,37.732,98.0,53.0,36
D-agsu,Agsu,district,mobile,2023,4,34.984,13.68,32.72,23.822,86.0,59.0,48
D-astara,Astara,district,mobile,2023,4,63.834,18.842,37.86,50.42,122.0,72.0,52
D-babek,Babek,district,mobile,2023,4,47.166,11.391,30.1,22.387,69.0,44.0,31
D-balakan,Balakan,district,mobile,2023,4,27.716,8.689,38.9,23.137,97.0,69.0,49
D-barda,Barda,district,mobile,2023,4,53.612,18.212,40.85,52.713,91.0,72.0,59
D-beylagan,Beylagan,district,mobile,2023,4,45.293,14.018,65.09,40.109,93.0,44.0,29
D-bilasuvar,Bilasuvar,district,mobile,2023,4,55.519,15.169,39.68,48.231,69.0,51.0,42
D-dashkasan,Dashkasan,district,mobile,2023,4,55.008,9.321,47.85,43.754,13.0,8.0,7
D-fuzuli,Fuzuli,district,mobile,2023,4,34.549,11.734,48.17,30.046,58.0,33.0,28
D-gadabay,Gadabay,district,mobile,2023,4,37.966,10.664,49.86,12.968,22.0,20.0,17
D-gobustan,Gobustan,district,mobile,2023,4,62.217,14.382,17.54,75.454,13.0,10.0,10
D-goranboy,Goranboy,district,mobile,2023,4,47.797,14.814,54.5,42.48,78.0,36.0,30
D-goychay,Goychay,district,mobile,2023,4,75.942,17.154,37.2,52.291,99.0,70.0,48
D-goygol,Goygol,district,mobile,2023,4,48.33,14.843,28.3,41.172,161.0,115.0,90
D-hajigabul,Hajigabul,district,mobile,2023,4,48.852,14.108,33.88,40.364,86.0,72.0,56
D-imishli,Imishli,district,mobile,2023,4,67.509,17.516,23.6,49.139,121.0,71.0,47
D-ismailli,Ismailli,district,mobile,2023,4,35.091,15.342,43.24,34.246,46.0,35.0,32
D-jabrayil,Jabrayil,district,mobile,2023,4,24.567,8.02,40.06,19.119,17.0,10.0,10
D-jalilabad,Jalilabad,district,mobile,2023,4,38.664,10.083,67.52,33.195,94.0,62.0,48
D-julfa,Julfa,district,mobile,2023,4,27.777,10.893,59.44,26.401,27.0,19.0,15
D-kalbajar,Kalbajar,district,mobile,2023,4,51.833,13.356,57.16,54.082,38.0,22.0,17
D-kangarli,Kangarli,district,mobile,2023,4,48.95,12.481,78.36,29.705,28.0,21.0,17
D-khachmaz,Khachmaz,district,mobile,2023,4,45.848,13.567,40.0,34.444,223.0,138.0,98
D-khizi,Khizi,district,mobile,2023,4,65.925,13.358,39.05,71.239,19.0,10.0,10
D-khojaly,Khojaly,district,mobile,2023,4,59.431,15.502,55.97,57.008,73.0,30.0,22
D-khojavend,Khojavend,district,mobile,2023,4,73.146,30.431,32.1,55.282,21.0,11.0,9
D-kurdamir,Kurdamir,district,mobile,2023,4,36.87,11.1,37.09,28.238,104.0,70.0,47
D-lachin,Lachin,district,mobile,2023,4,37.841,6.989,29.32,33.626,25.0,17.0,13
D-lankaran,Lankaran,district,mobile,2023,4,79.683,15.199,41.66,41.433,167.0,92.0,73
D-lerik,Lerik,district,mobile,2023,4,35.763,12.003,24.91,38.857,43.0,13.0,11
D-masally,Masally,district,mobile,2023,4,47.299,11.483,26.7,38.01,202.0,111.0,86
D-neftchala,Neftchala,district,mobile,2023,4,57.001,19.867,73.05,43.269,77.0,33.0,26
D-oghuz,Oghuz,district,mobile,2023,4,47.29,12.617,55.69,37.449,26.0,18.0,15
D-ordubad,Ordubad,district,mobile,2023,4,41.804,22.845,79.06,23.287,72.0,24.0,16
D-qabala,Qabala,district,mobile,2023,4,47.332,13.131,40.87,37.081,150.0,105.0,75
D-qakh,Qakh,district,mobile,2023,4,52.906,12.351,39.07,45.134,58.0,39.0,32
D-qazakh,Qazakh,district,mobile,2023,4,45.632,13.006,64.14,32.133,37.0,31.0,29
D-quba,Quba,district,mobile,2023,4,49.656,16.563,52.8,41.275,168.0,113.0,81
D-qubadli,Qubadli,district,mobile,2023,4,5.59,4.988,21.0,5.59,1.0,1.0,1
D-qusar,Qusar,district,mobile,2023,4,58.06,17.733,27.18,31.101,95.0,67.0,57
D-saatly,Saatly,district,mobile,2023,4,41.232,11.163,35.39,38.318,49.0,28.0,24
D-sabirabad,Sabirabad,district,mobile,2023,4,38.961,10.727,59.86,26.706,126.0,79.0,66
D-sadarak,Sadarak,district,mobile,2023,4,63.649,18.904,60.89,47.472,57.0,23.0,18
D-salyan,Salyan,district,mobile,2023,4,44.162,14.856,43.92,33.225,121.0,95.0,83
D-samukh,Samukh,district,mobile,2023,4,65.182,14.93,24.36,50.165,47.0,30.0,24
D-shabran,Shabran,district,mobile,2023,4,50.823,16.543,80.01,38.93,121.0,40.0,31
D-shahbuz,Shahbuz,district,mobile,2023,4,76.624,30.288,75.14,88.89,14.0,9.0,7
D-shaki,Shaki,district,mobile,2023,4,31.082,10.26,49.57,9.628,70.0,50.0,44
D-shamakhi,Shamakhi,district,mobile,2023,4,56.855,16.536,29.59,29.026,108.0,51.0,36
D-shamkir,Shamkir,district,mobile,2023,4,51.053,12.429,30.38,41.528,156.0,96.0,86
D-sharur,Sharur,district,mobile,2023,4,36.022,15.114,40.72,20.395,36.0,26.0,21
D-shusha,Shusha,district,mobile,2023,4,43.093,15.828,19.82,46.552,22.0,15.0,12
D-siazan,Siazan,district,mobile,2023,4,55.407,21.027,74.1,41.232,67.0,29.0,27
D-tartar,Tartar,district,mobile,2023,4,47.02,18.652,48.48,17.072,89.0,47.0,34
D-tovuz,Tovuz,district,mobile,2023,4,36.006,13.415,36.02,30.149,51.0,43.0,41
D-ujar,Ujar,district,mobile,2023,4,47.762,14.218,47.45,44.495,49.0,37.0,31
D-yardymli,Yardymli,district,mobile,2023,4,54.706,12.204,69.7,72.526,20.0,6.0,6
D-yevlakh,Yevlakh,district,mobile,2023,4,34.355,17.005,37.91,31.558,54.0,39.0,36
D-zangilan,Zangilan,district,mobile,2023,4,114.048,26.432,48.96,87.754,24.0,12.0,10
D-zaqatala,Zaqatala,district,mobile,2023,4,49.033,18.474,48.96,38.011,114.0,78.0,51
D-zardab,Zardab,district,mobile,2023,4,22.626,16.151,27.12,10.13,16.0,10.0,8
C-baku,Baku,city,mobile,2024,1,59.144,19.885,26.14,46.269,7740.0,5147.0,1597
C-ganja,Ganja,city,mobile,2024,1,60.5,18.026,23.08,51.308,281.0,197.0,88
C-lankaran,Lankaran,city,mobile,2024,1,40.544,14.781,23.7,32.653,93.0,63.0,24
C-mingachevir,Mingachevir,city,mobile,2024,1,63.257,17.598,21.02,52.211,63.0,47.0,24
C-nakhchivan,Nakhchivan,city,mobile,2024,1,47.511,16.328,25.52,36.712,190.0,133.0,50
C-shaki,Shaki,city,mobile,2024,1,59.043,19.437,19.43,67.44,63.0,45.0,21
C-shirvan,Shirvan,city,mobile,2024,1,41.673,15.019,18.2,36.864,64.0,36.0,19
C-shusha,Shusha,city,mobile,2024,1,68.381,23.296,31.0,68.381,9.0,4.0,1
C-sumqayit,Sumqayit,city,mobile,2024,1,52.271,17.628,28.36,41.626,458.0,333.0,131
C-yevlakh,Yevlakh,city,mobile,2024,1,63.345,21.995,29.78,74.766,9.0,9.0,8
D-absheron,Absheron,district,mobile,2024,1,46.112,15.182,26.3,40.351,661.0,473.0,218
D-agdam,Agdam,district,mobile,2024,1,53.511,11.243,21.03,54.416,32.0,21.0,19
D-agdash,Agdash,district,mobile,2024,1,38.564,13.118,28.93,37.573,72.0,54.0,41
D-aghjabadi,Aghjabadi,district,mobile,2024,1,44.724,13.394,26.07,39.214,43.0,30.0,28
D-agstafa,Agstafa,district,mobile,2024,1,43.146,14.707,29.26,28.566,69.0,52.0,39
D-agsu,Agsu,district,mobile,2024,1,34.88,18.008,31.78,33.036,55.0,44.0,38
D-astara,Astara,district,mobile,2024,1,61.379,14.385,29.85,38.037,179.0,72.0,51
D-babek,Babek,district,mobile,2024,1,27.703,10.837,19.39,17.883,64.0,38.0,33
D-balakan,Balakan,district,mobile,2024,1,36.733,14.981,29.11,15.675,56.0,48.0,41
D-barda,Barda,district,mobile,2024,1,57.513,19.743,42.85,54.436,111.0,73.0,52
D-beylagan,Beylagan,district,mobile,2024,1,50.654,15.372,29.43,37.359,58.0,38.0,33
D-bilasuvar,Bilasuvar,district,mobile,2024,1,60.056,19.99,41.07,59.133,57.0,45.0,43
D-dashkasan,Dashkasan,district,mobile,2024,1,70.254,11.001,52.47,55.72,15.0,11.0,8
D-fuzuli,Fuzuli,district,mobile,2024,1,33.06,11.235,24.79,13.928,39.0,26.0,22
D-gadabay,Gadabay,district,mobile,2024,1,23.736,10.308,25.96,10.755,54.0,28.0,23
D-gobustan,Gobustan,district,mobile,2024,1,42.442,15.922,26.62,26.321,13.0,13.0,12
D-goranboy,Goranboy,district,mobile,2024,1,42.497,17.535,24.18,37.268,55.0,42.0,40
D-goychay,Goychay,district,mobile,2024,1,59.697,16.273,38.41,49.79,82.0,61.0,38
D-goygol,Goygol,district,mobile,2024,1,43.676,11.284,33.33,36.486,152.0,106.0,86
D-hajigabul,Hajigabul,district,mobile,2024,1,46.754,17.135,19.22,42.164,99.0,72.0,52
D-imishli,Imishli,district,mobile,2024,1,59.933,17.431,20.46,44.931,74.0,58.0,39
D-ismailli,Ismailli,district,mobile,2024,1,34.888,14.439,33.41,33.696,44.0,32.0,28
D-jabrayil,Jabrayil,district,mobile,2024,1,24.678,14.349,40.27,6.532,11.0,9.0,8
D-jalilabad,Jalilabad,district,mobile,2024,1,56.6,16.415,39.19,47.083,144.0,84.0,64
D-julfa,Julfa,district,mobile,2024,1,50.615,12.597,26.12,43.518,24.0,13.0,10
D-kalbajar,Kalbajar,district,mobile,2024,1,52.006,18.705,24.27,48.134,11.0,6.0,6
D-kangarli,Kangarli,district,mobile,2024,1,39.827,16.119,52.54,29.362,37.0,22.0,16
D-khachmaz,Khachmaz,district,mobile,2024,1,49.06,14.013,29.77,34.93,204.0,154.0,100
D-khizi,Khizi,district,mobile,2024,1,73.391,15.929,142.33,78.869,6.0,4.0,4
D-khojaly,Khojaly,district,mobile,2024,1,49.379,12.589,51.34,64.42,56.0,25.0,17
D-khojavend,Khojavend,district,mobile,2024,1,24.764,8.438,28.59,24.408,17.0,12.0,8
D-kurdamir,Kurdamir,district,mobile,2024,1,69.438,13.866,22.04,36.406,76.0,48.0,41
D-lachin,Lachin,district,mobile,2024,1,18.349,9.469,25.07,4.94,15.0,15.0,14
D-lankaran,Lankaran,district,mobile,2024,1,54.837,14.032,25.36,34.264,152.0,106.0,85
D-lerik,Lerik,district,mobile,2024,1,58.03,23.437,18.57,63.795,21.0,11.0,11
D-masally,Masally,district,mobile,2024,1,48.812,12.817,32.06,31.562,147.0,103.0,80
D-neftchala,Neftchala,district,mobile,2024,1,47.238,14.177,39.46,39.856,54.0,42.0,34
D-oghuz,Oghuz,district,mobile,2024,1,63.54,21.454,20.94,33.026,34.0,17.0,16
D-ordubad,Ordubad,district,mobile,2024,1,51.339,11.131,22.22,36.037,32.0,13.0,12
D-qabala,Qabala,district,mobile,2024,1,43.029,13.401,28.83,30.159,104.0,77.0,56
D-qakh,Qakh,district,mobile,2024,1,60.953,28.24,24.75,69.174,40.0,20.0,17
D-qazakh,Qazakh,district,mobile,2024,1,51.357,12.823,22.4,44.054,48.0,36.0,31
D-quba,Quba,district,mobile,2024,1,50.364,15.754,51.6,49.29,191.0,120.0,81
D-qubadli,Qubadli,district,mobile,2024,1,103.117,9.552,22.0,188.453,5.0,3.0,3
D-qusar,Qusar,district,mobile,2024,1,58.542,19.214,23.56,32.951,155.0,89.0,68
D-saatly,Saatly,district,mobile,2024,1,58.307,15.013,64.71,46.724,92.0,40.0,31
D-sabirabad,Sabirabad,district,mobile,2024,1,34.592,10.354,71.48,32.753,128.0,77.0,61
D-sadarak,Sadarak,district,mobile,2024,1,113.563,35.239,49.58,62.063,73.0,24.0,19
D-salyan,Salyan,district,mobile,2024,1,42.504,14.19,25.45,29.214,110.0,78.0,69
D-samukh,Samukh,district,mobile,2024,1,42.928,15.525,24.27,25.347,51.0,43.0,35
D-shabran,Shabran,district,mobile,2024,1,47.568,12.848,60.15,34.817,74.0,28.0,25
D-shahbuz,Shahbuz,district,mobile,2024,1,72.952,9.589,22.5,72.952,2.0,2.0,2
D-shaki,Shaki,district,mobile,2024,1,58.117,13.843,31.9,50.008,59.0,49.0,48
D-shamakhi,Shamakhi,district,mobile,2024,1,66.082,20.706,22.02,35.896,94.0,25.0,20
D-shamkir,Shamkir,district,mobile,2024,1,62.911,13.895,21.09,44.392,93.0,68.0,57
D-sharur,Sharur,district,mobile,2024,1,35.403,13.468,21.89,27.368,117.0,59.0,46
D-shusha,Shusha,district,mobile,2024,1,34.568,17.887,20.2,43.682,10.0,4.0,2
D-siazan,Siazan,district,mobile,2024,1,57.987,24.413,24.26,46.806,38.0,29.0,21
D-tartar,Tartar,district,mobile,2024,1,58.111,15.682,20.67,33.613,39.0,27.0,23
D-tovuz,Tovuz,district,mobile,2024,1,46.738,17.937,22.1,40.119,41.0,33.0,31
D-ujar,Ujar,district,mobile,2024,1,41.486,15.806,38.41,34.491,54.0,37.0,33
D-yardymli,Yardymli,district,mobile,2024,1,58.84,17.961,51.57,68.93,7.0,6.0,6
D-yevlakh,Yevlakh,district,mobile,2024,1,41.219,12.026,36.62,21.129,42.0,33.0,31
D-zangilan,Zangilan,district,mobile,2024,1,50.125,9.23,53.82,35.672,17.0,13.0,12
D-zaqatala,Zaqatala,district,mobile,2024,1,36.323,11.934,75.02,33.202,192.0,102.0,70
D-zardab,Zardab,district,mobile,2024,1,31.849,3.43,23.0,18.124,4.0,4.0,4
C-baku,Baku,city,mobile,2024,2,64.435,21.841,25.24,49.555,7375.0,5107.0,1635
C-ganja,Ganja,city,mobile,2024,2,56.171,19.935,25.14,47.694,315.0,235.0,102
C-lankaran,Lankaran,city,mobile,2024,2,55.338,21.916,23.04,51.987,94.0,59.0,23
C-mingachevir,Mingachevir,city,mobile,2024,2,40.701,18.464,27.05,23.893,61.0,48.0,32
C-nakhchivan,Nakhchivan,city,mobile,2024,2,50.619,13.701,24.83,37.732,160.0,105.0,54
C-shaki,Shaki,city,mobile,2024,2,61.514,23.446,25.88,62.508,72.0,48.0,20
C-shirvan,Shirvan,city,mobile,2024,2,35.452,8.115,24.23,15.392,43.0,26.0,18
C-shusha,Shusha,city,mobile,2024,2,59.806,14.98,22.57,56.646,7.0,5.0,3
C-sumqayit,Sumqayit,city,mobile,2024,2,55.052,19.055,32.45,47.11,466.0,310.0,118
C-yevlakh,Yevlakh,city,mobile,2024,2,43.946,14.18,20.24,40.276,17.0,13.0,11
D-absheron,Absheron,district,mobile,2024,2,57.662,18.011,23.19,50.828,570.0,404.0,189
D-agdam,Agdam,district,mobile,2024,2,37.964,21.667,27.24,18.397,49.0,27.0,24
D-agdash,Agdash,district,mobile,2024,2,45.727,15.374,30.42,36.722,52.0,38.0,32
D-aghjabadi,Aghjabadi,district,mobile,2024,2,61.454,20.118,29.43,55.189,47.0,35.0,29
D-agstafa,Agstafa,district,mobile,2024,2,42.214,14.499,25.14,21.154,77.0,60.0,42
D-agsu,Agsu,district,mobile,2024,2,40.174,17.98,21.1,36.948,30.0,29.0,24
D-astara,Astara,district,mobile,2024,2,67.045,18.431,34.5,38.642,102.0,66.0,55
D-babek,Babek,district,mobile,2024,2,43.473,10.717,20.54,33.894,65.0,43.0,38
D-balakan,Balakan,district,mobile,2024,2,35.282,10.629,29.33,23.114,73.0,40.0,33
D-barda,Barda,district,mobile,2024,2,54.07,17.137,24.92,31.286,110.0,73.0,55
D-beylagan,Beylagan,district,mobile,2024,2,64.373,18.187,57.33,61.355,48.0,32.0,29
D-bilasuvar,Bilasuvar,district,mobile,2024,2,68.88,17.568,35.61,54.45,57.0,41.0,36
D-dashkasan,Dashkasan,district,mobile,2024,2,46.613,15.572,19.85,58.29,20.0,12.0,10
D-fuzuli,Fuzuli,district,mobile,2024,2,71.506,15.108,22.12,75.319,25.0,22.0,19
D-gadabay,Gadabay,district,mobile,2024,2,43.304,14.157,36.02,40.697,41.0,24.0,23
D-gobustan,Gobustan,district,mobile,2024,2,69.284,22.416,20.44,59.241,16.0,12.0,10
D-goranboy,Goranboy,district,mobile,2024,2,43.827,13.594,25.57,34.768,75.0,53.0,46
D-goychay,Goychay,district,mobile,2024,2,56.305,18.445,26.11,57.93,56.0,38.0,28
D-goygol,Goygol,district,mobile,2024,2,55.453,17.678,39.89,37.319,164.0,109.0,81
D-hajigabul,Hajigabul,district,mobile,2024,2,43.88,11.419,21.42,37.462,65.0,49.0,43
D-imishli,Imishli,district,mobile,2024,2,54.865,14.198,21.12,52.005,78.0,52.0,38
D-ismailli,Ismailli,district,mobile,2024,2,52.942,12.45,23.43,37.607,72.0,45.0,41
D-jabrayil,Jabrayil,district,mobile,2024,2,29.828,14.836,35.58,12.512,12.0,7.0,7
D-jalilabad,Jalilabad,district,mobile,2024,2,70.0,20.045,50.97,50.636,134.0,69.0,59
D-julfa,Julfa,district,mobile,2024,2,45.754,11.692,41.44,46.156,18.0,17.0,12
D-kalbajar,Kalbajar,district,mobile,2024,2,21.489,7.946,57.33,23.909,9.0,5.0,4
D-kangarli,Kangarli,district,mobile,2024,2,39.311,14.34,57.16,34.632,86.0,31.0,23
D-khachmaz,Khachmaz,district,mobile,2024,2,54.575,17.509,28.15,37.604,238.0,169.0,116
D-khizi,Khizi,district,mobile,2024,2,44.676,19.218,23.23,26.168,22.0,18.0,18
D-khojaly,Khojaly,district,mobile,2024,2,61.191,22.358,34.19,58.616,26.0,23.0,19
D-khojavend,Khojavend,district,mobile,2024,2,33.102,13.638,19.67,4.832,3.0,3.0,3
D-kurdamir,Kurdamir,district,mobile,2024,2,55.652,16.04,23.79,45.929,70.0,48.0,38
D-lachin,Lachin,district,mobile,2024,2,45.372,14.536,27.72,35.703,18.0,14.0,13
D-lankaran,Lankaran,district,mobile,2024,2,66.51,13.46,35.43,43.092,189.0,97.0,73
D-lerik,Lerik,district,mobile,2024,2,39.972,10.05,22.61,41.062,44.0,20.0,18
D-masally,Masally,district,mobile,2024,2,69.678,20.795,28.82,58.472,156.0,97.0,82
D-neftchala,Neftchala,district,mobile,2024,2,68.038,12.117,65.97,51.411,74.0,37.0,33
D-oghuz,Oghuz,district,mobile,2024,2,71.472,21.462,22.8,55.984,30.0,22.0,13
D-ordubad,Ordubad,district,mobile,2024,2,77.812,12.804,20.81,48.844,16.0,12.0,12
D-qabala,Qabala,district,mobile,2024,2,43.077,15.009,29.69,33.01,156.0,100.0,72
D-qakh,Qakh,district,mobile,2024,2,46.489,20.299,21.63,41.005,19.0,16.0,15
D-qazakh,Qazakh,district,mobile,2024,2,50.411,15.862,21.4,53.748,42.0,33.0,27
D-quba,Quba,district,mobile,2024,2,50.992,14.166,32.79,47.852,146.0,108.0,85
D-qubadli,Qubadli,district,mobile,2024,2,106.454,16.846,22.12,12.338,8.0,5.0,5
D-qusar,Qusar,district,mobile,2024,2,45.219,19.582,26.09,42.13,143.0,97.0,69
D-saatly,Saatly,district,mobile,2024,2,42.954,14.159,26.0,25.002,67.0,45.0,35
D-sabirabad,Sabirabad,district,mobile,2024,2,48.522,11.405,70.12,37.74,135.0,79.0,70
D-sadarak,Sadarak,district,mobile,2024,2,98.531,47.777,56.9,54.855,77.0,22.0,19
D-salyan,Salyan,district,mobile,2024,2,44.417,16.848,23.04,28.756,134.0,97.0,78
D-samukh,Samukh,district,mobile,2024,2,54.585,16.857,31.0,45.364,28.0,22.0,19
D-shabran,Shabran,district,mobile,2024,2,52.438,17.5,30.17,42.44,47.0,34.0,29
D-shahbuz,Shahbuz,district,mobile,2024,2,41.63,13.958,19.62,41.435,21.0,12.0,11
D-shaki,Shaki,district,mobile,2024,2,54.508,15.647,24.04,29.927,56.0,46.0,42
D-shamakhi,Shamakhi,district,mobile,2024,2,43.253,20.53,33.68,29.066,53.0,39.0,34
D-shamkir,Shamkir,district,mobile,2024,2,44.682,12.246,22.55,32.941,102.0,66.0,54
D-sharur,Sharur,district,mobile,2024,2,28.409,10.411,31.63,18.32,78.0,51.0,41
D-shusha,Shusha,district,mobile,2024,2,18.996,5.833,21.71,51.54,7.0,3.0,2
D-siazan,Siazan,district,mobile,2024,2,41.561,18.393,24.04,31.279,25.0,22.0,17
D-tartar,Tartar,district,mobile,2024,2,88.455,25.129,29.27,52.228,49.0,26.0,20
D-tovuz,Tovuz,district,mobile,2024,2,66.792,18.178,25.42,45.125,45.0,35.0,32
D-ujar,Ujar,district,mobile,2024,2,43.56,21.382,44.95,27.671,41.0,28.0,25
D-yardymli,Yardymli,district,mobile,2024,2,57.099,15.972,22.75,59.626,12.0,11.0,9
D-yevlakh,Yevlakh,district,mobile,2024,2,49.337,13.089,21.62,32.539,45.0,34.0,33
D-zangilan,Zangilan,district,mobile,2024,2,46.141,12.494,125.19,34.441,74.0,21.0,17
D-zaqatala,Zaqatala,district,mobile,2024,2,36.038,16.085,31.28,24.992,72.0,60.0,41
D-zardab,Zardab,district,mobile,2024,2,26.642,11.177,18.67,43.0,12.0,7.0,7
C-baku,Baku,city,mobile,2024,3,70.393,22.833,25.57,56.075,10562.0,7012.0,1923
C-ganja,Ganja,city,mobile,2024,3,60.321,20.287,32.39,47.924,409.0,314.0,112
C-khankendi,Khankendi,city,mobile,2024,3,18.643,7.739,31.62,5.894,13.0,5.0,3
C-lankaran,Lankaran,city,mobile,2024,3,52.578,16.79,22.92,43.266,142.0,100.0,40
C-mingachevir,Mingachevir,city,mobile,2024,3,68.911,21.973,40.3,48.511,110.0,80.0,41
C-nakhchivan,Nakhchivan,city,mobile,2024,3,46.499,18.937,29.75,36.085,169.0,101.0,50
C-shaki,Shaki,city,mobile,2024,3,63.215,21.007,37.23,59.491,81.0,64.0,25
C-shirvan,Shirvan,city,mobile,2024,3,56.995,19.33,20.68,44.21,66.0,48.0,19
C-shusha,Shusha,city,mobile,2024,3,31.453,25.103,29.6,31.172,5.0,5.0,2
C-sumqayit,Sumqayit,city,mobile,2024,3,52.46,17.005,29.12,46.921,738.0,524.0,164
C-yevlakh,Yevlakh,city,mobile,2024,3,67.655,25.053,24.81,72.748,21.0,13.0,6
D-absheron,Absheron,district,mobile,2024,3,55.077,16.101,25.16,48.849,784.0,526.0,243
D-agdam,Agdam,district,mobile,2024,3,35.472,9.634,24.22,25.254,46.0,31.0,28
D-agdash,Agdash,district,mobile,2024,3,53.243,15.36,23.92,41.338,101.0,74.0,57
D-aghjabadi,Aghjabadi,district,mobile,2024,3,54.502,16.538,22.43,46.106,72.0,55.0,45
D-agstafa,Agstafa,district,mobile,2024,3,53.685,19.303,33.22,38.022,95.0,61.0,42
D-agsu,Agsu,district,mobile,2024,3,41.916,17.994,26.9,35.667,59.0,47.0,43
D-astara,Astara,district,mobile,2024,3,64.139,14.662,39.87,48.272,176.0,101.0,76
D-babek,Babek,district,mobile,2024,3,48.158,13.138,23.88,46.88,82.0,43.0,31
D-balakan,Balakan,district,mobile,2024,3,64.29,14.779,24.07,52.775,73.0,57.0,48
D-barda,Barda,district,mobile,2024,3,47.749,15.351,26.67,40.164,99.0,77.0,52
D-beylagan,Beylagan,district,mobile,2024,3,63.535,16.368,35.47,48.282,64.0,43.0,39
D-bilasuvar,Bilasuvar,district,mobile,2024,3,72.22,18.779,31.72,62.621,81.0,63.0,53
D-dashkasan,Dashkasan,district,mobile,2024,3,45.358,16.536,39.86,44.937,29.0,20.0,15
D-fuzuli,Fuzuli,district,mobile,2024,3,56.766,15.218,21.51,32.266,37.0,24.0,20
D-gadabay,Gadabay,district,mobile,2024,3,46.247,10.36,31.39,24.526,56.0,39.0,36
D-gobustan,Gobustan,district,mobile,2024,3,53.678,17.973,21.35,62.242,23.0,17.0,14
