iso3,month,capable_pct,preferred_pct,samples
TKM,2023-03,0.17,0.17,588
TKM,2023-04,0.16,0.16,634
TKM,2023-05,0.0,0.0,661
TKM,2023-06,0.41,0.41,723
TKM,2023-07,4.72,4.72,636
TKM,2023-08,0.18,0.18,555
TKM,2023-10,0.09,0.09,1063
TKM,2023-11,0.0,0.0,1040
TKM,2023-12,0.22,0.22,904
TKM,2024-01,0.0,0.0,686
TKM,2024-02,0.0,0.0,1057
TKM,2024-03,0.0,0.0,1114
TKM,2024-04,0.0,0.0,431
TKM,2024-05,0.0,0.0,805
TKM,2024-06,0.03,0.03,3234
TKM,2024-07,0.3,0.3,18036
TKM,2024-08,0.46,0.39,8125
TKM,2024-09,0.19,0.17,11414
TKM,2024-10,0.13,0.12,18425
TKM,2024-11,0.59,0.49,6597
TKM,2024-12,0.11,0.09,5383
TKM,2025-01,0.35,0.35,2574
TKM,2025-02,0.0,0.0,2164
TKM,2025-03,0.0,0.0,2519
TKM,2025-04,0.11,0.11,2813
TKM,2025-05,0.36,0.36,2771
TKM,2025-06,0.13,0.1,3899
TKM,2025-07,0.0,0.0,3991
TKM,2025-08,0.07,0.07,5415
TKM,2025-09,0.04,0.04,4448
TKM,2025-10,0.03,0.03,3849
TKM,2025-11,0.04,0.04,2771
TKM,2025-12,0.0,0.0,2482
TKM,2026-01,0.13,0.13,3023
TKM,2026-02,0.0,0.0,2383
TKM,2026-03,0.04,0.04,2289
TKM,2026-04,0.11,0.11,2693
TKM,2026-05,0.21,0.21,2384
TKM,2026-06,1.22,1.15,3041
TKM,2026-07,2.45,2.22,4363
TKM,2026-08,2.22,2.22,4053
UKR,2015-01,2.08,2.02,8220
UKR,2015-02,0.32,0.29,514214
UKR,2015-03,0.32,0.29,367056
UKR,2015-04,0.5,0.32,649896
UKR,2015-05,0.5,0.32,658895
UKR,2015-06,1.15,0.28,747993
UKR,2015-07,1.6,0.27,1006640
UKR,2015-08,1.43,0.33,880241
UKR,2015-09,0.55,0.32,1128882
UKR,2015-10,0.55,0.35,3193024
UKR,2015-11,0.44,0.25,3048603
UKR,2015-12,0.72,0.25,1026643
UKR,2016-01,0.35,0.21,3437144
UKR,2016-02,0.43,0.2,3273670
UKR,2016-03,0.45,0.2,2439767
UKR,2016-04,0.65,0.44,2368643
UKR,2016-05,0.35,0.21,2811535
UKR,2016-06,0.17,0.16,1979021
UKR,2016-07,0.21,0.2,1941268
UKR,2016-08,0.16,0.16,2940508
UKR,2016-09,0.26,0.24,2931787
UKR,2016-10,0.24,0.23,3934760
UKR,2016-11,0.36,0.35,4770778
UKR,2016-12,0.32,0.31,6986600
UKR,2017-01,0.07,0.07,32723840
UKR,2017-02,0.06,0.06,17951782
UKR,2017-03,0.09,0.09,8657503
UKR,2017-04,0.13,0.12,3560147
UKR,2017-05,0.14,0.13,1089466
UKR,2017-06,0.2,0.19,955252
UKR,2017-07,0.06,0.05,4186214
UKR,2017-08,0.07,0.07,1926358
UKR,2017-09,0.14,0.14,1412695
UKR,2017-10,0.17,0.16,5159439
UKR,2017-11,0.26,0.24,5512604
UKR,2017-12,0.27,0.27,4568787
UKR,2018-01,0.19,0.18,5335602
UKR,2018-02,0.32,0.31,1008557
UKR,2018-03,0.3,0.28,942474
UKR,2018-04,0.34,0.32,642102
UKR,2018-05,0.33,0.31,1149487
UKR,2018-06,0.35,0.32,676264
UKR,2018-07,0.38,0.34,625239
UKR,2018-08,0.44,0.41,554110
UKR,2018-09,0.47,0.43,449529
UKR,2018-10,0.32,0.29,1518711
UKR,2018-11,0.24,0.22,1862176
UKR,2018-12,0.26,0.23,1000307
UKR,2019-01,0.27,0.23,1098714
UKR,2019-02,0.28,0.24,1179839
UKR,2019-03,0.3,0.26,1091453
UKR,2019-04,0.31,0.26,988482
UKR,2019-05,0.27,0.24,957494
UKR,2019-06,0.24,0.22,2278794
UKR,2019-07,0.23,0.2,2559865
UKR,2019-08,0.24,0.21,2623198
UKR,2019-09,0.27,0.23,2363200
UKR,2019-10,0.27,0.23,2776777
UKR,2019-11,0.25,0.23,3149296
UKR,2019-12,0.23,0.22,2952074
UKR,2020-01,0.24,0.23,3101465
UKR,2020-02,0.23,0.22,3533102
UKR,2020-03,0.24,0.23,4535474
UKR,2020-04,0.26,0.25,4080922
UKR,2020-05,0.24,0.23,4141678
UKR,2020-06,0.24,0.23,3378610
UKR,2020-07,0.25,0.24,3145517
UKR,2020-08,0.24,0.23,3743979
UKR,2020-09,0.22,0.21,4391755
UKR,2020-10,0.29,0.28,4278142
UKR,2020-11,0.35,0.34,4676488
UKR,2020-12,0.39,0.38,5308770
UKR,2021-01,0.36,0.35,4680644
UKR,2021-02,0.37,0.36,4152338
UKR,2021-03,0.36,0.35,4971101
UKR,2021-04,0.38,0.37,3728030
UKR,2021-05,0.57,0.55,2225037
UKR,2021-06,0.69,0.67,1344030
UKR,2021-07,0.58,0.56,1494247
UKR,2021-08,0.47,0.45,1440860
UKR,2021-09,0.5,0.48,1458703
UKR,2021-10,0.6,0.59,1564754
UKR,2021-11,0.62,0.6,2180247
UKR,2021-12,0.67,0.65,1934718
UKR,2022-01,0.5,0.49,3034747
UKR,2022-02,0.38,0.37,4674436
UKR,2022-03,0.23,0.23,8913481
UKR,2022-04,0.29,0.28,5786031
UKR,2022-05,0.64,0.62,2625766
UKR,2022-06,0.93,0.9,2044544
UKR,2022-07,0.72,0.68,2477795
UKR,2022-08,0.37,0.35,5361615
UKR,2022-09,0.47,0.46,6728581
UKR,2022-10,1.58,1.56,3774583
UKR,2022-11,7.6,7.54,3086775
UKR,2022-12,8.16,8.08,3239545
UKR,2023-01,9.31,9.21,2698809
UKR,2023-02,7.59,7.5,6098097
UKR,2023-03,7.91,7.83,5956711
UKR,2023-04,8.32,8.11,5589922
UKR,2023-05,10.5,10.43,4924776
UKR,2023-06,10.13,10.05,5311656
UKR,2023-07,10.67,10.6,4243938
UKR,2023-08,11.66,11.59,3632014
UKR,2023-09,11.58,11.51,2911715
UKR,2023-10,11.52,11.45,4045823
UKR,2023-11,12.63,12.54,3561716
UKR,2023-12,9.67,9.61,3402513
UKR,2024-01,9.63,9.54,3163614
UKR,2024-02,7.88,7.82,3551019
UKR,2024-03,10.48,10.4,4743618
UKR,2024-04,11.11,11.04,5357094
UKR,2024-05,11.61,11.47,5233677
UKR,2024-06,13.59,13.47,3853385
UKR,2024-07,12.28,12.08,4133294
UKR,2024-08,10.4,10.18,5225932
UKR,2024-09,9.17,8.88,3903595
UKR,2024-10,9.17,8.99,6757847
UKR,2024-11,10.49,10.34,6793234
UKR,2024-12,11.45,11.25,7147289
UKR,2025-01,11.22,10.99,8492384
UKR,2025-02,12.24,11.87,9155960
UKR,2025-03,13.08,10.41,9900175
UKR,2025-04,13.57,13.19,8483823
UKR,2025-05,12.62,12.32,6964872
UKR,2025-06,11.83,11.66,6527450
UKR,2025-07,12.35,11.96,7175194
UKR,2025-08,11.79,11.38,8301195
UKR,2025-09,12.68,12.29,7911526
UKR,2025-10,12.98,12.62,8906346
UKR,2025-11,14.79,14.66,10926575
UKR,2025-12,14.97,14.84,10594453
UKR,2026-01,15.91,15.76,12314967
UKR,2026-02,15.67,15.49,11419364
UKR,2026-03,13.39,13.14,11667804
UKR,2026-04,13.53,13.33,11489694
UKR,2026-05,13.15,12.93,10191766
UKR,2026-06,13.26,13.09,7552938
UKR,2026-07,13.32,13.12,9649981
UKR,2026-08,13.35,13.13,10053400
UZB,2015-02,0.0,0.0,5676
UZB,2015-03,0.08,0.0,3620
UZB,2015-04,0.04,0.0,6761
UZB,2015-05,0.03,0.0,7339
UZB,2015-06,0.24,0.02,11073
UZB,2015-07,0.27,0.0,34788
UZB,2015-08,0.27,0.02,42168
UZB,2015-09,0.01,0.0,73323
UZB,2015-10,0.01,0.0,245756
UZB,2015-11,0.01,0.0,391959
UZB,2015-12,0.01,0.0,246108
UZB,2016-01,0.01,0.0,275824
UZB,2016-02,0.0,0.0,336771
UZB,2016-03,0.01,0.0,245067
UZB,2016-04,0.01,0.0,261048
UZB,2016-05,0.01,0.0,273109
UZB,2016-06,0.01,0.0,227935
UZB,2016-07,0.01,0.0,174390
UZB,2016-08,0.0,0.0,227618
UZB,2016-09,0.0,0.0,159177
UZB,2016-10,0.0,0.0,168561
UZB,2016-11,0.0,0.0,181642
UZB,2016-12,0.0,0.0,225511
UZB,2017-01,0.01,0.01,365564
UZB,2017-02,0.01,0.0,201874
UZB,2017-03,0.0,0.0,113280
UZB,2017-04,0.01,0.0,78184
UZB,2017-05,0.0,0.0,46642
UZB,2017-06,0.0,0.0,44846
UZB,2017-07,0.0,0.0,138236
UZB,2017-08,0.0,0.0,109045
UZB,2017-09,0.0,0.0,67525
UZB,2017-10,0.01,0.01,232381
UZB,2017-11,0.01,0.0,240043
UZB,2017-12,0.01,0.01,210725
UZB,2018-01,0.01,0.01,371725
UZB,2018-02,0.0,0.0,86815
UZB,2018-03,0.0,0.0,63355
UZB,2018-04,0.0,0.0,40661
UZB,2018-05,0.0,0.0,93378
UZB,2018-06,0.0,0.0,67375
UZB,2018-07,0.0,0.0,57134
UZB,2018-08,0.0,0.0,107362
UZB,2018-09,0.0,0.0,64088
UZB,2018-10,0.01,0.01,108297
UZB,2018-11,0.01,0.0,442123
UZB,2018-12,0.01,0.0,201786
UZB,2019-01,0.03,0.03,45372
UZB,2019-02,0.01,0.01,61056
UZB,2019-03,0.0,0.0,63500
UZB,2019-04,0.01,0.01,61829
UZB,2019-05,0.01,0.01,73840
UZB,2019-06,0.01,0.01,530982
UZB,2019-07,0.01,0.01,494729
UZB,2019-08,0.01,0.0,582061
UZB,2019-09,0.0,0.0,584996
UZB,2019-10,0.01,0.0,271093
UZB,2019-11,0.0,0.0,369318
UZB,2019-12,0.0,0.0,360355
UZB,2020-01,0.0,0.0,329991
UZB,2020-02,0.01,0.01,364472
UZB,2020-03,0.01,0.01,296391
UZB,2020-04,0.01,0.01,335721
UZB,2020-05,0.01,0.01,353687
UZB,2020-06,0.01,0.01,383572
UZB,2020-07,0.0,0.0,578438
UZB,2020-08,0.01,0.01,624212
UZB,2020-09,0.01,0.01,611040
UZB,2020-10,0.01,0.01,649296
UZB,2020-11,0.01,0.01,734546
UZB,2020-12,0.01,0.01,752094
UZB,2021-01,0.01,0.01,593389
UZB,2021-02,0.01,0.01,810034
UZB,2021-03,0.01,0.01,849328
UZB,2021-04,0.01,0.01,535890
UZB,2021-05,0.02,0.02,302969
UZB,2021-06,0.02,0.02,262956
UZB,2021-07,0.02,0.02,290162
UZB,2021-08,0.02,0.02,309245
UZB,2021-09,0.03,0.03,327368
UZB,2021-10,0.03,0.03,447824
UZB,2021-11,0.02,0.02,843488
UZB,2021-12,0.02,0.02,521028
UZB,2022-01,0.01,0.01,824116
UZB,2022-02,0.01,0.01,800081
UZB,2022-03,0.01,0.01,711015
UZB,2022-04,0.03,0.03,682356
UZB,2022-05,0.02,0.02,443861
UZB,2022-06,0.04,0.02,361339
UZB,2022-07,0.04,0.02,803498
UZB,2022-08,0.04,0.03,2094247
UZB,2022-09,0.04,0.04,1967971
UZB,2022-10,0.09,0.09,1089126
UZB,2022-11,0.35,0.34,795146
UZB,2022-12,0.42,0.41,840887
UZB,2023-01,0.3,0.29,777076
UZB,2023-02,0.25,0.25,1092354
UZB,2023-03,0.36,0.36,1549465
UZB,2023-04,0.33,0.32,1807739
UZB,2023-05,0.17,0.16,1787169
UZB,2023-06,0.14,0.13,1582140
UZB,2023-07,0.16,0.16,1372148
UZB,2023-08,0.12,0.12,2162799
UZB,2023-09,0.1,0.1,2003940
UZB,2023-10,0.1,0.1,2194864
UZB,2023-11,0.13,0.12,2411350
UZB,2023-12,0.15,0.12,2280584
UZB,2024-01,0.2,0.2,1732739
UZB,2024-02,0.81,0.78,1488314
UZB,2024-03,0.84,0.8,1689444
UZB,2024-04,0.82,0.78,2036088
UZB,2024-05,0.84,0.8,2551419
UZB,2024-06,1.09,1.05,2662363
UZB,2024-07,0.95,0.87,1862405
UZB,2024-08,2.1,1.96,2232866
UZB,2024-09,2.84,2.64,1384697
UZB,2024-10,2.88,2.66,2224236
UZB,2024-11,3.54,3.27,2057221
UZB,2024-12,3.93,3.69,2834023
UZB,2025-01,3.54,3.31,4038002
UZB,2025-02,3.0,2.76,3464772
UZB,2025-03,3.62,2.78,4706417
UZB,2025-04,6.52,6.19,3564645
UZB,2025-05,8.03,7.49,3170631
UZB,2025-06,8.53,7.96,3283319
UZB,2025-07,14.64,13.71,3447741
UZB,2025-08,14.07,13.19,4230774
UZB,2025-09,13.3,11.22,3989853
UZB,2025-10,14.04,11.17,3971431
UZB,2025-11,13.44,12.66,4768510
UZB,2025-12,12.62,11.88,6045757
UZB,2026-01,12.35,11.83,7847578
UZB,2026-02,10.0,9.1,5622697
UZB,2026-03,11.65,10.21,4495833
UZB,2026-04,11.94,11.03,4223582
UZB,2026-05,12.22,11.39,3898971
UZB,2026-06,12.65,11.92,2831666
UZB,2026-07,12.91,11.95,3348646
UZB,2026-08,12.1,11.14,3776791
WLD,2015-01,3.52,3.16,12815988
WLD,2015-02,3.35,3.15,20189685
WLD,2015-03,3.39,3.18,17061044
WLD,2015-04,3.15,2.84,38551112
WLD,2015-05,3.83,3.43,41728093
WLD,2015-06,4.43,3.26,53638540
WLD,2015-07,4.59,3.14,111745788
WLD,2015-08,4.47,3.09,125239996
WLD,2015-09,4.87,4.22,100464121
WLD,2015-10,5.15,4.73,229297913
WLD,2015-11,5.39,4.86,200443045
WLD,2015-12,5.67,5.06,130609821
WLD,2016-01,5.29,4.76,249010125
WLD,2016-02,5.26,4.64,196994646
WLD,2016-03,5.47,4.82,210447545
WLD,2016-04,5.4,4.77,214458907
WLD,2016-05,6.06,5.44,222049838
WLD,2016-06,6.47,5.81,197470419
WLD,2016-07,6.56,5.86,215230190
WLD,2016-08,6.67,5.84,208338987
WLD,2016-09,6.68,5.97,178856752
WLD,2016-10,8.07,7.51,200862663
WLD,2016-11,8.39,7.18,196159706
WLD,2016-12,9.05,8.05,175893148
WLD,2017-01,9.55,8.93,357881572
WLD,2017-02,9.81,9.18,232654794
WLD,2017-03,11.49,10.72,178805204
WLD,2017-04,12.08,11.35,111947632
WLD,2017-05,11.29,10.63,75611240
WLD,2017-06,14.43,13.76,71797111
WLD,2017-07,15.79,15.21,218009185
WLD,2017-08,15.65,15.07,142857676
WLD,2017-09,16.15,15.47,127964693
WLD,2017-10,15.89,15.25,386309644
WLD,2017-11,16.23,15.19,427660779
WLD,2017-12,17.55,16.91,259909512
WLD,2018-01,17.01,16.22,468340649
WLD,2018-02,17.73,17.03,200976157
WLD,2018-03,17.74,17.03,186590573
WLD,2018-04,17.37,16.65,168289608
WLD,2018-05,17.7,16.71,298485927
WLD,2018-06,18.63,17.91,222297810
WLD,2018-07,17.69,16.91,202677119
WLD,2018-08,16.92,16.3,168308633
WLD,2018-09,16.02,15.57,116442694
WLD,2018-10,17.45,16.92,150913141
WLD,2018-11,18.42,17.16,216085764
WLD,2018-12,19.37,18.47,166586334
WLD,2019-01,18.95,18.36,118334027
WLD,2019-02,19.03,18.51,111440636
WLD,2019-03,20.32,19.64,109575383
WLD,2019-04,20.97,20.2,99210071
WLD,2019-05,19.88,19.15,98422694
WLD,2019-06,23.12,22.39,271269167
WLD,2019-07,23.26,22.56,293798737
WLD,2019-08,23.52,22.72,294756718
WLD,2019-09,21.56,20.87,272067955
WLD,2019-10,23.84,23.09,215725780
WLD,2019-11,23.89,23.18,211769929
WLD,2019-12,24.39,23.63,198862869
WLD,2020-01,24.49,23.55,189985846
WLD,2020-02,23.85,22.6,185310812
WLD,2020-03,24.38,23.44,217072861
WLD,2020-04,25.15,24.12,236026276
WLD,2020-05,25.83,24.76,217957878
WLD,2020-06,25.62,24.48,233899022
WLD,2020-07,25.78,24.66,199205390
WLD,2020-08,26.14,24.99,239291393
WLD,2020-09,26.59,24.91,228308299
WLD,2020-10,27.14,25.32,233819461
WLD,2020-11,27.33,26.03,216275755
WLD,2020-12,27.97,26.59,224151029
WLD,2021-01,28.05,26.73,229814693
WLD,2021-02,27.94,26.29,237568022
WLD,2021-03,28.65,27.02,259643542
WLD,2021-04,28.0,25.98,240721233
WLD,2021-05,27.96,26.43,246260899
WLD,2021-06,27.33,25.89,242385957
WLD,2021-07,27.48,26.1,234190800
WLD,2021-08,27.26,25.97,238586759
WLD,2021-09,27.9,26.34,255774948
WLD,2021-10,28.18,26.6,290895323
WLD,2021-11,28.73,27.25,290208137
WLD,2021-12,29.92,28.27,317193644
WLD,2022-01,28.15,26.77,395225331
WLD,2022-02,30.14,28.75,432189815
WLD,2022-03,29.64,28.38,427797915
WLD,2022-04,30.93,29.65,480138105
WLD,2022-05,31.21,29.99,464457152
WLD,2022-06,31.54,30.21,437304113
WLD,2022-07,31.98,30.75,476346120
WLD,2022-08,32.34,31.24,640270899
WLD,2022-09,32.88,31.66,634121391
WLD,2022-10,32.25,31.3,579124059
WLD,2022-11,30.26,29.59,538186055
WLD,2022-12,32.57,31.8,580022076
WLD,2023-01,33.32,32.34,531541822
WLD,2023-02,33.65,32.4,741810899
WLD,2023-03,34.83,33.92,629665139
WLD,2023-04,34.99,33.93,682220108
WLD,2023-05,35.36,34.47,698941656
WLD,2023-06,35.31,34.4,622169827
WLD,2023-07,35.68,34.89,562341570
WLD,2023-08,35.64,34.85,568454101
WLD,2023-09,35.39,34.33,382580604
WLD,2023-10,35.83,34.85,535256717
WLD,2023-11,36.67,35.76,441750568
WLD,2023-12,36.49,35.66,424329221
WLD,2024-01,37.06,36.26,448306220
WLD,2024-02,36.94,36.15,436254713
WLD,2024-03,36.97,36.12,527810529
WLD,2024-04,37.14,36.28,667027530
WLD,2024-05,37.39,36.19,691986486
WLD,2024-06,37.94,36.93,722550577
WLD,2024-07,38.63,37.29,682095957
WLD,2024-08,38.28,36.93,802642488
WLD,2024-09,38.69,36.97,560704515
WLD,2024-10,40.0,38.82,771057693
WLD,2024-11,39.89,38.71,766232144
WLD,2024-12,39.64,38.42,822671639
WLD,2025-01,40.22,38.97,909191687
WLD,2025-02,40.07,38.59,862973046
WLD,2025-03,40.49,36.33,901832486
WLD,2025-04,40.58,39.09,924110676
WLD,2025-05,40.02,37.82,861002536
WLD,2025-06,39.36,37.28,949143592
WLD,2025-07,39.81,37.91,981023076
WLD,2025-08,40.77,39.36,1042338292
WLD,2025-09,41.39,40.08,977579126
WLD,2025-10,42.03,40.72,966637064
WLD,2025-11,43.06,41.9,955227255
WLD,2025-12,42.78,41.33,1009387316
WLD,2026-01,42.91,41.48,1036842762
WLD,2026-02,42.94,41.41,951125423
WLD,2026-03,43.06,41.62,931536371
WLD,2026-04,43.35,41.78,966913484
WLD,2026-05,43.46,41.75,953194817
WLD,2026-06,42.93,41.23,831934117
WLD,2026-07,42.22,40.01,947272499
WLD,2026-08,43.64,41.64,1028345243
